# Omega_m sigma_8 chi2 weight
2.464233919402313844e-01 8.217375613727243566e-01 9.904452808471789993e+00 2.000000000000000000e+00
2.430193528177096995e-01 8.280761421800615363e-01 7.641810973217802783e+00 1.000000000000000000e+00
2.428541555611466451e-01 8.354577880203818419e-01 6.468350956887172210e+00 1.000000000000000000e+00
2.360820286173655747e-01 8.460154264879307107e-01 3.651818395546126972e+00 2.000000000000000000e+00
2.320744133785420660e-01 8.587479426175218533e-01 2.514058691443547211e+00 2.000000000000000000e+00
2.230607173998261361e-01 8.799387277356754966e-01 3.692844895336963695e+00 1.000000000000000000e+00
2.182654013672508386e-01 8.788590970770284727e-01 3.817096295242504933e+00 5.000000000000000000e+00
2.207209146507096154e-01 8.843601787846212536e-01 4.634862161987034490e+00 1.000000000000000000e+00
2.235520419456061003e-01 8.856286053113937573e-01 4.665862752944323510e+00 2.000000000000000000e+00
2.197838349355703269e-01 8.869199777548495423e-01 5.255180208308454226e+00 2.000000000000000000e+00
2.236924394015536444e-01 8.848957986110265184e-01 4.519910191809059619e+00 1.000000000000000000e+00
2.295645776305293428e-01 8.872670222386694894e-01 4.796405168129736829e+00 1.000000000000000000e+00
2.301868609236525365e-01 8.860540722235014099e-01 4.590922195165046737e+00 1.000000000000000000e+00
2.387687961955387572e-01 8.858479541644801447e-01 5.085694955724982869e+00 2.000000000000000000e+00
2.381300858582226510e-01 8.860028986647813243e-01 5.041831966076768090e+00 1.000000000000000000e+00
2.370774503447325154e-01 8.908340438839166264e-01 5.638105941078443983e+00 1.000000000000000000e+00
2.336973713568870070e-01 8.841979264722620302e-01 4.468979923246266139e+00 2.000000000000000000e+00
2.477479251616294120e-01 8.811728655348610717e-01 5.956011001077990308e+00 1.000000000000000000e+00
2.386210627868808609e-01 8.776699090542461335e-01 4.240077948065296809e+00 2.000000000000000000e+00
2.386860915333263722e-01 8.756478645934027139e-01 4.108011648907214486e+00 2.000000000000000000e+00
2.411765345698774488e-01 8.789839125566121236e-01 4.709496644839151536e+00 1.000000000000000000e+00
2.390427289832364466e-01 8.756011086290467205e-01 4.155070662332826181e+00 1.000000000000000000e+00
2.419350466442648229e-01 8.714267341045977000e-01 4.400724645663431467e+00 1.000000000000000000e+00
2.444617626264525834e-01 8.785542132332467835e-01 5.204016678747905189e+00 2.000000000000000000e+00
2.412512363857219344e-01 8.901719527162983425e-01 5.920598939980780351e+00 3.000000000000000000e+00
2.448607560207659295e-01 8.914772502811766364e-01 6.526799513672917996e+00 2.000000000000000000e+00
2.376464531997098395e-01 8.882704372639518287e-01 5.314004673701199444e+00 1.000000000000000000e+00
2.310483255139293701e-01 8.930685996452542019e-01 5.854627944520123251e+00 1.000000000000000000e+00
2.286484191420727619e-01 8.928767336733210991e-01 5.861206885490274132e+00 1.000000000000000000e+00
2.395449923798231295e-01 8.830145188753890650e-01 4.861497300032574742e+00 1.000000000000000000e+00
2.430790302499698519e-01 8.941065466625081060e-01 6.684790823803292703e+00 1.000000000000000000e+00
2.453329652748917344e-01 8.982769078293790788e-01 7.594278170963426611e+00 1.000000000000000000e+00
2.443842122911459858e-01 8.960845961972283558e-01 7.133906933442573539e+00 1.000000000000000000e+00
2.421586393028483664e-01 8.983570411216152962e-01 7.296192525550381447e+00 1.000000000000000000e+00
2.345970351870249881e-01 9.022388958256194469e-01 7.770116057460977110e+00 2.000000000000000000e+00
2.348568446329122594e-01 9.081547823081347337e-01 9.230888785719054468e+00 2.000000000000000000e+00
2.272312557286179924e-01 8.972577063676056008e-01 6.910674590051421262e+00 1.000000000000000000e+00
2.290754700775232133e-01 8.863963062189753606e-01 4.647686003156870527e+00 2.000000000000000000e+00
2.271260642800627394e-01 8.929724538024392810e-01 5.946223467395954643e+00 1.000000000000000000e+00
2.318261537082564605e-01 8.819251316949748842e-01 4.050415126919594933e+00 2.000000000000000000e+00
2.301101172515676863e-01 8.875783635944938244e-01 4.852778515353100453e+00 1.000000000000000000e+00
2.258415365868359226e-01 8.855989505577942511e-01 4.554004440896421535e+00 1.000000000000000000e+00
2.415953858941414512e-01 8.820585985065230172e-01 5.031714283245992902e+00 1.000000000000000000e+00
2.410352900021215106e-01 8.843909507688648697e-01 5.190761039261276188e+00 1.000000000000000000e+00
2.440416988785702734e-01 8.800813415871019396e-01 5.239143168033435494e+00 1.000000000000000000e+00
2.429304032107650058e-01 8.764656531724458466e-01 4.813788334954628212e+00 1.000000000000000000e+00
2.387778457894179363e-01 8.866856158552356426e-01 5.204459075652014377e+00 1.000000000000000000e+00
2.320870674641472009e-01 8.839257814155410120e-01 4.332846820613167615e+00 2.000000000000000000e+00
2.337639568866257678e-01 8.799979493921460394e-01 3.946580688406952309e+00 1.000000000000000000e+00
2.405221066369319372e-01 8.719568848921699367e-01 4.178200892922342646e+00 1.000000000000000000e+00
2.364127784817410816e-01 8.778033970866231384e-01 3.982170251140312534e+00 1.000000000000000000e+00
2.295511867389151139e-01 8.878521596451860454e-01 4.896638123435547385e+00 1.000000000000000000e+00
2.274234724879543867e-01 8.922048814217373724e-01 5.771057961760535981e+00 1.000000000000000000e+00
2.235837617574758796e-01 8.873150345310901743e-01 4.980589074623641643e+00 1.000000000000000000e+00
2.313077864552470775e-01 8.867740351502162444e-01 4.729367570571712420e+00 2.000000000000000000e+00
2.461641216773842733e-01 8.695001908868401630e-01 5.167584183137737597e+00 2.000000000000000000e+00
2.348642795811990425e-01 8.783543858601756682e-01 3.871952374779098260e+00 1.000000000000000000e+00
2.288645772457932326e-01 8.876288287864881887e-01 4.858840696263500014e+00 1.000000000000000000e+00
2.307368845744480756e-01 8.801169673546627159e-01 3.765148064622720003e+00 1.000000000000000000e+00
2.168650886742728989e-01 8.783064950268036908e-01 3.862903593077248399e+00 1.000000000000000000e+00
2.250320759091318790e-01 8.673585083065252777e-01 2.189264985834333821e+00 4.000000000000000000e+00
2.234678258203078582e-01 8.753015888357343899e-01 3.005826727991587788e+00 1.000000000000000000e+00
2.222940147957241652e-01 8.700272724289513926e-01 2.373571268496953213e+00 2.000000000000000000e+00
2.277768616816734648e-01 8.560521601730800567e-01 1.908141695021769779e+00 1.000000000000000000e+00
2.278586943697911427e-01 8.557311345403761926e-01 1.915266748950418485e+00 1.000000000000000000e+00
2.199414584329338340e-01 8.720289417421671629e-01 2.645195445734808803e+00 1.000000000000000000e+00
2.206210521646260192e-01 8.595363213432025695e-01 1.452409319679917044e+00 1.000000000000000000e+00
2.248039681864734129e-01 8.480540096217941137e-01 1.568344369120183268e+00 2.000000000000000000e+00
2.151039835793344401e-01 8.532670927480991985e-01 1.000172604017447231e+00 1.000000000000000000e+00
2.064343804455354148e-01 8.551900328155552788e-01 1.710008648466595060e+00 1.000000000000000000e+00
2.099334355884515946e-01 8.453860448613746970e-01 6.919081657948101816e-01 1.000000000000000000e+00
2.136834580930545568e-01 8.425349257047508589e-01 6.601622731339454875e-01 1.000000000000000000e+00
2.101420321523322088e-01 8.289623239900502094e-01 7.754208347593606332e-01 1.000000000000000000e+00
2.179032118325605616e-01 8.204141121140672288e-01 2.500812004455486903e+00 1.000000000000000000e+00
2.169872662372896999e-01 8.220932843220423170e-01 2.142564798940077786e+00 3.000000000000000000e+00
2.094528535495752408e-01 8.297094869029960629e-01 7.012401258554730177e-01 1.000000000000000000e+00
2.057980907396396997e-01 8.394116313579933486e-01 6.307107835718293032e-01 1.000000000000000000e+00
2.103075892771495703e-01 8.336599939014250893e-01 6.132057983758600894e-01 1.000000000000000000e+00
2.090730817830392385e-01 8.374387482120650983e-01 5.368314360428972920e-01 1.000000000000000000e+00
2.115608395333342939e-01 8.237413149229766418e-01 1.235557160383460529e+00 1.000000000000000000e+00
2.106878480112794327e-01 8.189972325086025684e-01 1.567858808234541490e+00 1.000000000000000000e+00
1.973152707359771552e-01 8.312039986518824364e-01 1.085957408576494032e+00 1.000000000000000000e+00
1.960831965521906695e-01 8.376598215011773485e-01 1.680440040627614540e+00 1.000000000000000000e+00
1.939436567511885756e-01 8.318162931693460216e-01 1.661521178978611291e+00 1.000000000000000000e+00
1.918181076813574859e-01 8.278828669420066344e-01 1.846103504470180789e+00 2.000000000000000000e+00
1.918738282866823130e-01 8.281563091443358005e-01 1.850770041473681182e+00 1.000000000000000000e+00
1.945341068209387181e-01 8.208616256865929328e-01 1.218121621392563636e+00 1.000000000000000000e+00
1.869666160441138536e-01 8.298855382517505985e-01 3.298751360434873270e+00 1.000000000000000000e+00
1.967299765658171717e-01 8.196431768933791773e-01 1.040776105460756051e+00 1.000000000000000000e+00
2.032452924119614313e-01 8.057426584616916854e-01 2.258874818962028908e+00 1.000000000000000000e+00
2.018979356327853802e-01 8.104127612264651059e-01 1.618391881282979616e+00 1.000000000000000000e+00
1.958024308675812286e-01 8.108104227251341500e-01 1.445978681737942972e+00 1.000000000000000000e+00
2.048324542676569493e-01 8.088891428018823992e-01 2.036674957833011668e+00 3.000000000000000000e+00
1.992808248699685925e-01 8.075846689889385477e-01 1.749333784244315071e+00 1.000000000000000000e+00
1.948686809936779341e-01 8.104853607954066730e-01 1.491097030388981670e+00 1.000000000000000000e+00
1.927195957922009928e-01 8.045650940488640046e-01 1.953617982013109877e+00 2.000000000000000000e+00
1.863930706367825374e-01 8.108912963684954400e-01 2.385693763084199670e+00 1.000000000000000000e+00
1.902068462142324778e-01 8.079287049226838713e-01 1.917627862205123268e+00 1.000000000000000000e+00
1.819135302755235661e-01 8.173051602608191191e-01 3.804455354793253807e+00 2.000000000000000000e+00
1.825576570311497893e-01 8.068717100802967890e-01 3.165570389599688728e+00 1.000000000000000000e+00
1.815218664468593868e-01 8.030069624908867665e-01 3.389633410654300238e+00 3.000000000000000000e+00
1.820158283685927858e-01 7.978540823839991303e-01 3.390604200143044089e+00 2.000000000000000000e+00
1.781764566599891852e-01 8.055762779365698290e-01 4.356828197947274717e+00 2.000000000000000000e+00
1.774413802979354360e-01 8.016964789052659635e-01 4.469774633447815226e+00 1.000000000000000000e+00
1.876511694421976462e-01 7.967080003187995141e-01 2.811707610105349975e+00 1.000000000000000000e+00
1.974777145183855553e-01 7.907798464442258313e-01 3.883351242525177494e+00 3.000000000000000000e+00
1.956358549114076972e-01 7.958876717418416069e-01 2.929992615954740920e+00 1.000000000000000000e+00
1.893426966119798605e-01 8.031083434618062622e-01 2.235609463962263899e+00 1.000000000000000000e+00
1.942299765465533290e-01 8.002543780429297593e-01 2.339465105175711823e+00 1.000000000000000000e+00
1.978131807573028089e-01 8.090989488786469730e-01 1.565312540556734522e+00 1.000000000000000000e+00
1.966471997982695563e-01 8.193019038276557753e-01 1.053285448695761017e+00 1.000000000000000000e+00
1.972648073512331401e-01 8.247508835682721973e-01 9.560323811869678723e-01 1.000000000000000000e+00
2.041536587038124129e-01 8.229687300346082424e-01 7.950692467640402272e-01 1.000000000000000000e+00
2.084399350819962360e-01 8.212493417662339867e-01 1.135810820165725543e+00 2.000000000000000000e+00
2.141188202951979647e-01 8.118938907975185026e-01 2.978827105154721266e+00 1.000000000000000000e+00
2.036750562483410076e-01 8.338690438343923095e-01 6.091995641365637315e-01 1.000000000000000000e+00
1.973915578964998974e-01 8.309140278430909854e-01 1.065215400264682977e+00 1.000000000000000000e+00
2.072017691502205661e-01 8.169894156054198220e-01 1.397317061205125777e+00 1.000000000000000000e+00
2.079890438923135965e-01 8.257341130691155939e-01 8.106824572358458658e-01 2.000000000000000000e+00
1.950576155829299441e-01 8.359281975112893281e-01 1.742540750460804366e+00 2.000000000000000000e+00
2.015623043177781626e-01 8.432750919791359712e-01 1.224790071076140130e+00 1.000000000000000000e+00
2.045190216425914753e-01 8.500376195406694757e-01 1.419576201204159949e+00 1.000000000000000000e+00
2.053471360619527064e-01 8.523791791200774348e-01 1.546574228776215865e+00 1.000000000000000000e+00
2.112156841932413820e-01 8.540003080547646785e-01 1.151449689702136014e+00 1.000000000000000000e+00
2.131728245712970482e-01 8.523192582261938099e-01 9.637879397745454657e-01 1.000000000000000000e+00
2.135071872264833193e-01 8.505800270129679763e-01 8.667228919741991611e-01 1.000000000000000000e+00
2.094466923255307034e-01 8.447673993012281279e-01 6.801186238729844957e-01 1.000000000000000000e+00
2.044540215005264117e-01 8.452691748311209619e-01 1.026786390273462191e+00 1.000000000000000000e+00
2.080339596851533968e-01 8.417190156378036026e-01 6.148294494866437532e-01 1.000000000000000000e+00
2.101970525912549292e-01 8.459738086429026138e-01 7.092346782239498104e-01 1.000000000000000000e+00
2.084481459543603699e-01 8.416840247877286352e-01 6.029844944151996344e-01 1.000000000000000000e+00
2.030648514665796822e-01 8.521612608468601691e-01 1.868995933530904985e+00 2.000000000000000000e+00
1.927281662676774698e-01 8.529900786136512814e-01 4.823373310084484444e+00 2.000000000000000000e+00
1.990950719614190401e-01 8.467475424113966032e-01 1.980601608169656913e+00 1.000000000000000000e+00
2.007615010197541239e-01 8.457373724080041733e-01 1.563144580374025594e+00 2.000000000000000000e+00
2.059246179158203127e-01 8.455231171770030141e-01 9.078149184091668378e-01 1.000000000000000000e+00
2.207248000809759747e-01 8.309783548146203458e-01 1.868866224518072938e+00 1.000000000000000000e+00
2.251051826749274343e-01 8.255833896023062612e-01 3.273571616104104187e+00 2.000000000000000000e+00
2.176976092623157388e-01 8.378715914869443449e-01 1.032577968682477421e+00 1.000000000000000000e+00
2.114447828336158131e-01 8.321617769561486799e-01 7.222241643127927935e-01 1.000000000000000000e+00
2.155225618104729957e-01 8.356089720018683442e-01 9.076391805387961087e-01 1.000000000000000000e+00
2.234466785915418530e-01 8.356616346380303373e-01 1.939578292174445773e+00 1.000000000000000000e+00
2.170324783719837225e-01 8.469779359518059270e-01 8.512414063190102409e-01 2.000000000000000000e+00
2.149940643141300678e-01 8.352102864547434891e-01 8.758068572704724719e-01 1.000000000000000000e+00
2.044638521955564336e-01 8.378768761976423951e-01 6.543461434802267940e-01 1.000000000000000000e+00
1.970118640689750011e-01 8.304290872512559707e-01 1.096117864169828593e+00 1.000000000000000000e+00
2.034831349777489196e-01 8.292308894597674174e-01 6.108659481952005699e-01 1.000000000000000000e+00
2.091339656298688010e-01 8.296718890512766453e-01 6.884270167069984625e-01 1.000000000000000000e+00
2.062524159589053385e-01 8.313436637433804233e-01 5.617880043651961586e-01 1.000000000000000000e+00
2.129221012981263594e-01 8.328127164761578438e-01 8.012943447102381933e-01 1.000000000000000000e+00
2.110755590827262940e-01 8.359618807796241891e-01 5.979001522873608199e-01 2.000000000000000000e+00
2.052053675860382731e-01 8.374900370735838262e-01 6.063225918336921927e-01 1.000000000000000000e+00
2.030304212378554185e-01 8.417068562051150948e-01 9.408305745564092826e-01 1.000000000000000000e+00
2.008604468673816090e-01 8.404673969952027868e-01 1.114712983352116105e+00 2.000000000000000000e+00
1.977726424436585251e-01 8.452948230872375790e-01 2.092256421000016964e+00 2.000000000000000000e+00
2.090995473154152462e-01 8.343381131872595891e-01 5.581244896462236316e-01 1.000000000000000000e+00
2.037716426876085840e-01 8.363843265752528566e-01 6.529732646638155558e-01 1.000000000000000000e+00
2.090229673775855779e-01 8.251785414829673204e-01 9.061964691505801639e-01 1.000000000000000000e+00
2.101175074856760361e-01 8.272675907296223041e-01 8.623856177408207868e-01 1.000000000000000000e+00
